"","stfips","ctfips","st","cty","lon","lat","Uppm"
"1747",31,155,"NE","SAUNDERS",-96.637,41.226,2.14271
"1748",31,157,"NE","SCOTTSBLUFF",-103.707,41.851,2.37629
"1749",31,159,"NE","SEWARD",-97.139,40.872,1.97108
"1750",31,161,"NE","SHERIDAN",-102.408,42.504,1.47233
"1751",31,163,"NE","SHERMAN",-98.976,41.221,2.4429
"1752",31,165,"NE","SIOUX",-103.759,42.488,2.58793
"1753",31,167,"NE","STANTON",-97.194,41.917,1.94097
"1754",31,169,"NE","THAYER",-97.594,40.176,2.15106
"1755",31,171,"NE","THOMAS",-100.555,41.914,1.05549
"1756",31,173,"NE","THURSTON",-96.543,42.158,2.05205
"1757",31,175,"NE","VALLEY",-98.981,41.567,2.2581
"1758",31,177,"NE","WASHINGTON",-96.227,41.532,2.29646
"1759",31,179,"NE","WAYNE",-97.119,42.209,2.00513
"1760",31,181,"NE","WEBSTER",-98.5,40.176,2.22132
"1761",31,183,"NE","WHEELER",-98.528,41.915,1.17627
"1762",31,185,"NE","YORK",-97.597,40.873,2.08426
"1763",32,1,"NV","CHURCHILL",-118.335,39.581,2.85236
"1764",32,3,"NV","CLARK",-115.017,36.214,2.24621
"1765",32,5,"NV","DOUGLAS",-119.616,38.912,2.48369
"1766",32,7,"NV","ELKO",-115.357,41.146,2.39774
"1767",32,9,"NV","ESMERALDA",-117.631,37.785,3.35566
"1768",32,11,"NV","EUREKA",-116.268,39.985,2.57483
"1769",32,13,"NV","HUMBOLDT",-118.111,41.407,2.2245
"1770",32,15,"NV","LANDER",-117.037,39.934,3.03217
"1771",32,17,"NV","LINCOLN",-114.877,37.643,2.90653
"1772",32,19,"NV","LYON",-119.188,39.018,2.66863
"1773",32,21,"NV","MINERAL",-118.434,38.539,2.89558
"1774",32,23,"NV","NYE",-116.472,38.047,3.15998
"1775",32,27,"NV","PERSHING",-118.403,40.44,2.27649
"1776",32,29,"NV","STOREY",-119.528,39.447,2.14178
"1777",32,31,"NV","WASHOE",-119.663,40.664,1.69755
"1778",32,33,"NV","WHITEPINE",-114.901,39.442,2.59174
"1779",32,510,"NV","XCARSONCITY",-119.746,39.151,3.09536
"1780",33,1,"NH","BELKNAP",-71.425,43.519,2.41738
"1781",33,3,"NH","CARROLL",-71.204,43.874,3.19874
"1782",33,5,"NH","CHESHIRE",-72.252,42.919,2.02854
"1783",33,7,"NH","COOS",-71.306,44.691,1.7299
"1784",33,9,"NH","GRAFTON",-71.821,43.941,2.44206
"1785",33,11,"NH","HILLSBOROUGH",-71.716,42.915,2.51373
"1786",33,13,"NH","MERRIMACK",-71.681,43.297,2.39189
"1787",33,15,"NH","ROCKINGHAM",-71.094,42.985,2.48738
"1788",33,17,"NH","STRAFFORD",-71.029,43.296,3.02936
"1789",33,19,"NH","SULLIVAN",-72.223,43.361,2.15069
"1790",34,1,"NJ","ATLANTIC",-74.635,39.468,0.723289
"1791",34,3,"NJ","BERGEN",-74.075,40.96,2.14281
"1792",34,5,"NJ","BURLINGTON",-74.668,39.877,1.27026
"1793",34,7,"NJ","CAMDEN",-74.96,39.804,0.982676
"1794",34,9,"NJ","CAPEMAY",-74.852,39.087,0.651506
"1795",34,11,"NJ","CUMBERLAND",-75.129,39.328,0.90421
"1796",34,13,"NJ","ESSEX",-74.247,40.787,2.16888
"1797",34,15,"NJ","GLOUCESTER",-75.142,39.717,1.11857
"1798",34,17,"NJ","HUDSON",-74.076,40.731,0
"1799",34,19,"NJ","HUNTERDON",-74.913,40.567,3.30929
"1800",34,21,"NJ","MERCER",-74.702,40.283,2.40193
"1801",34,23,"NJ","MIDDLESEX",-74.41,40.44,2.22194
"1802",34,25,"NJ","MONMOUTH",-74.159,40.287,1.87582
"1803",34,27,"NJ","MORRIS",-74.545,40.862,2.83872
"1804",34,29,"NJ","OCEAN",-74.254,39.868,0.907343
"1805",34,31,"NJ","PASSAIC",-74.3,41.034,2.36354
"1806",34,33,"NJ","SALEM",-75.357,39.577,1.40369
"1807",34,35,"NJ","SOMERSET",-74.617,40.564,3.11773
"1808",34,37,"NJ","SUSSEX",-74.69,41.139,2.69
"1809",34,39,"NJ","UNION",-74.309,40.66,2.26406
"1810",34,41,"NJ","WARREN",-74.998,40.857,3.40496
"1811",35,1,"NM","BERNALILLO",-106.67,35.051,2.06597
"1812",35,3,"NM","CATRON",-108.404,33.915,1.96104
"1813",35,5,"NM","CHAVES",-104.466,33.363,1.66511
"1814",35,6,"NM","CIBOLA",-107.999,34.913,0
"1815",35,7,"NM","COLFAX",-104.646,36.606,2.57375
"1816",35,9,"NM","CURRY",-103.346,34.574,1.68689
"1817",35,11,"NM","DEBACA",-104.411,34.342,1.45454
"1818",35,13,"NM","DONAANA",-106.832,32.352,2.07372
"1819",35,15,"NM","EDDY",-104.304,32.471,1.70007
"1820",35,17,"NM","GRANT",-108.382,32.739,1.95531
"1821",35,19,"NM","GUADALUPE",-104.79,34.863,1.56513
"1822",35,21,"NM","HARDING",-103.819,35.858,1.95092
"1823",35,23,"NM","HIDALGO",-108.714,31.914,2.27703
"1824",35,25,"NM","LEA",-103.412,32.792,1.25473
"1825",35,27,"NM","LINCOLN",-105.459,33.745,1.88639
"1826",35,28,"NM","LOSALAMOS",-106.307,35.87,2.99693
"1827",35,29,"NM","LUNA",-107.749,32.182,2.25257
"1828",35,31,"NM","MCKINLEY",-108.261,35.581,2.34183
"1829",35,33,"NM","MORA",-104.945,36.01,2.21503
"1830",35,35,"NM","OTERO",-105.741,32.613,1.96663
"1831",35,37,"NM","QUAY",-103.549,35.104,1.83082
"1832",35,39,"NM","RIOARRIBA",-106.693,36.51,2.1832
"1833",35,41,"NM","ROOSEVELT",-103.48,34.021,1.31947
"1834",35,43,"NM","SANDOVAL",-106.866,35.689,2.46291
"1835",35,43,"NM","SANDOVAL",-106.257,35.851,2.46291
"1836",35,45,"NM","SANJUAN",-108.32,36.508,2.24587
"1837",35,47,"NM","SANMIGUEL",-104.816,35.48,1.96805
"1838",35,49,"NM","SANTAFE",-105.976,35.507,2.3925
"1839",35,51,"NM","SIERRA",-107.192,33.13,2.3138
"1840",35,53,"NM","SOCORRO",-106.93,34.007,2.20152
"1841",35,55,"NM","TAOS",-105.63,36.579,2.77226
"1842",35,57,"NM","TORRANCE",-105.85,34.641,1.66387
"1843",35,59,"NM","UNION",-103.47,36.482,2.02809
"1844",35,61,"NM","VALENCIA",-106.808,34.715,2.00189
"1845",36,1,"NY","ALBANY",-73.974,42.6,2.18174
"1846",36,3,"NY","ALLEGANY",-78.028,42.257,1.83931
"1847",36,5,"NY","BRONX",-73.853,40.849,0
"1848",36,7,"NY","BROOME",-75.819,42.16,2.56883
"1849",36,9,"NY","CATTARAUGUS",-78.679,42.249,1.70928
"1850",36,11,"NY","CAYUGA",-76.562,42.947,1.32426
"1851",36,13,"NY","CHAUTAUQUA",-79.406,42.303,1.87422
"1852",36,15,"NY","CHEMUNG",-76.76,42.141,2.35039
"1853",36,17,"NY","CHENANGO",-75.612,42.493,2.20914
"1854",36,19,"NY","CLINTON",-73.678,44.746,0.931623
"1855",36,21,"NY","COLUMBIA",-73.632,42.25,2.14272
"1856",36,23,"NY","CORTLAND",-76.071,42.595,1.89444
"1857",36,25,"NY","DELAWARE",-74.966,42.199,2.15444
"1858",36,27,"NY","DUTCHESS",-73.743,41.765,2.32878
"1859",36,29,"NY","ERIE",-78.779,42.758,1.89237
"1860",36,31,"NY","ESSEX",-73.773,44.117,0.777935
"1861",36,33,"NY","FRANKLIN",-74.304,44.593,0.857358
"1862",36,35,"NY","FULTON",-74.422,43.114,1.43057
"1863",36,37,"NY","GENESEE",-78.194,43.001,1.47474
"1864",36,39,"NY","GREENE",-74.123,42.276,2.17621
"1865",36,41,"NY","HAMILTON",-74.498,43.661,1.09377
"1866",36,43,"NY","HERKIMER",-74.963,43.42,1.70025
"1867",36,45,"NY","JEFFERSON",-76.051,43.998,1.4305
"1868",36,47,"NY","KINGS",-73.951,40.634,0
"1869",36,49,"NY","LEWIS",-75.449,43.785,1.61014
"1870",36,51,"NY","LIVINGSTON",-77.776,42.728,1.48186
"1871",36,53,"NY","MADISON",-75.67,42.913,2.00935
"1872",36,55,"NY","MONROE",-77.681,43.309,1.12286
"1873",36,57,"NY","MONTGOMERY",-74.44,42.902,2.30833
"1874",36,59,"NY","NASSAU",-73.586,40.734,0
"1875",36,61,"NY","NEWYORK",-73.97,40.774,0
"1876",36,63,"NY","NIAGARA",-78.757,43.33,1.60326
"1877",36,65,"NY","ONEIDA",-75.436,43.242,1.80289
"1878",36,67,"NY","ONONDAGA",-76.195,43.005,1.38701
"1879",36,69,"NY","ONTARIO",-77.3,42.853,1.30964
"1880",36,71,"NY","ORANGE",-74.306,41.402,2.29153
"1881",36,73,"NY","ORLEANS",-78.231,43.382,1.42713
"1882",36,75,"NY","OSWEGO",-76.209,43.464,0.9826
"1883",36,77,"NY","OTSEGO",-75.033,42.634,2.31432
"1884",36,79,"NY","PUTNAM",-73.75,41.427,2.43399
"1885",36,81,"NY","QUEENS",-73.839,40.656,0
"1886",36,83,"NY","RENSSELAER",-73.51,42.711,2.11607
"1887",36,85,"NY","RICHMOND",-74.139,40.562,1.41378
"1888",36,87,"NY","ROCKLAND",-74.024,41.153,2.37783
"1889",36,89,"NY","STLAWRENCE",-75.069,44.496,1.39809
"1890",36,91,"NY","SARATOGA",-73.864,43.107,1.50924
"1891",36,93,"NY","SCHENECTADY",-74.058,42.818,2.17956
"1892",36,95,"NY","SCHOHARIE",-74.443,42.588,2.30353
"1893",36,97,"NY","SCHUYLER",-76.876,42.395,1.91838
"1894",36,99,"NY","SENECA",-76.824,42.78,1.37068
"1895",36,101,"NY","STEUBEN",-77.384,42.268,2.14953
"1896",36,103,"NY","SUFFOLK",-72.688,40.94,0
"1897",36,105,"NY","SULLIVAN",-74.769,41.717,1.94602
"1898",36,107,"NY","TIOGA",-76.307,42.17,2.33973
"1899",36,109,"NY","TOMPKINS",-76.474,42.452,1.73133
"1900",36,111,"NY","ULSTER",-74.259,41.888,1.96018
"1901",36,113,"NY","WARREN",-73.846,43.561,1.37668
"1902",36,115,"NY","WASHINGTON",-73.431,43.312,1.85205
"1903",36,117,"NY","WAYNE",-77.048,43.327,0.945246
"1904",36,119,"NY","WESTCHESTER",-73.754,41.151,1.96774
"1905",36,121,"NY","WYOMING",-78.225,42.702,1.75809
"1906",36,123,"NY","YATES",-77.108,42.635,1.55858
"1907",37,1,"NC","ALAMANCE",-79.4,36.044,1.16491
"1908",37,3,"NC","ALEXANDER",-81.178,35.921,2.81172
"1909",37,5,"NC","ALLEGHANY",-81.128,36.491,2.00715
"1910",37,7,"NC","ANSON",-80.103,34.974,1.80834
"1911",37,9,"NC","ASHE",-81.501,36.435,1.50096
"1912",37,11,"NC","AVERY",-81.923,36.076,1.98565
"1913",37,13,"NC","BEAUFORT",-76.846,35.485,1.07957
"1914",37,15,"NC","BERTIE",-76.967,36.063,1.54837
"1915",37,17,"NC","BLADEN",-78.564,34.614,0.996228
"1916",37,19,"NC","BRUNSWICK",-78.226,34.032,0.641192
"1917",37,21,"NC","BUNCOMBE",-82.531,35.611,2.40757
"1918",37,23,"NC","BURKE",-81.705,35.749,2.30047
"1919",37,25,"NC","CABARRUS",-80.552,35.387,1.53195
"1920",37,27,"NC","CALDWELL",-81.547,35.953,2.37741
"1921",37,29,"NC","CAMDEN",-76.165,36.345,0.884164
"1922",37,31,"NC","CARTERET",-76.541,34.864,0.56859
"1923",37,33,"NC","CASWELL",-79.334,36.393,1.44062
"1924",37,35,"NC","CATAWBA",-81.214,35.662,2.29094
"1925",37,37,"NC","CHATHAM",-79.256,35.703,1.17788
"1926",37,39,"NC","CHEROKEE",-84.063,35.133,2.31032
"1927",37,41,"NC","CHOWAN",-76.602,36.128,1.10222
"1928",37,43,"NC","CLAY",-83.75,35.057,2.33283
"1929",37,45,"NC","CLEVELAND",-81.556,35.334,2.86432
"1930",37,47,"NC","COLUMBUS",-78.654,34.265,1.05964
"1931",37,49,"NC","CRAVEN",-77.082,35.122,1.12448
"1932",37,51,"NC","CUMBERLAND",-78.828,35.048,1.39865
"1933",37,53,"NC","CURRITUCK",-75.938,36.369,0.796653
"1934",37,55,"NC","DARE",-75.688,35.664,0.209574
"1935",37,57,"NC","DAVIDSON",-80.212,35.793,1.74374
"1936",37,59,"NC","DAVIE",-80.544,35.928,2.1155
"1937",37,61,"NC","DUPLIN",-77.934,34.936,1.01642
"1938",37,63,"NC","DURHAM",-78.876,36.036,1.53026
"1939",37,65,"NC","EDGECOMBE",-77.597,35.913,1.7173
"1940",37,67,"NC","FORSYTH",-80.256,36.131,2.50024
"1941",37,69,"NC","FRANKLIN",-78.286,36.083,2.34533
"1942",37,71,"NC","GASTON",-81.181,35.294,2.11668
"1943",37,73,"NC","GATES",-76.701,36.445,1.41418
"1944",37,75,"NC","GRAHAM",-83.834,35.35,1.98405
"1945",37,77,"NC","GRANVILLE",-78.653,36.304,1.48428
"1946",37,79,"NC","GREENE",-77.676,35.485,1.42312
"1947",37,81,"NC","GUILFORD",-79.789,36.079,1.34022
"1948",37,83,"NC","HALIFAX",-77.654,36.257,2.05455
"1949",37,85,"NC","HARNETT",-78.869,35.369,1.67099
"1950",37,87,"NC","HAYWOOD",-82.984,35.556,1.9196
"1951",37,89,"NC","HENDERSON",-82.48,35.336,3.04023
"1952",37,91,"NC","HERTFORD",-76.983,36.359,1.79856
"1953",37,93,"NC","HOKE",-79.238,35.017,1.81161
"1954",37,95,"NC","HYDE",-76.148,35.409,0.303322
"1955",37,97,"NC","IREDELL",-80.873,35.809,2.00734
"1956",37,99,"NC","JACKSON",-83.141,35.287,1.92429
"1957",37,101,"NC","JOHNSTON",-78.366,35.518,1.35827
"1958",37,103,"NC","JONES",-77.355,35.022,0.995985
"1959",37,105,"NC","LEE",-79.172,35.475,1.55273
"1960",37,107,"NC","LENOIR",-77.642,35.239,1.2179
"1961",37,109,"NC","LINCOLN",-81.225,35.486,2.59327
"1962",37,111,"NC","MCDOWELL",-82.049,35.681,1.84493
"1963",37,113,"NC","MACON",-83.422,35.15,1.84969
"1964",37,115,"NC","MADISON",-82.706,35.857,1.37533
"1965",37,117,"NC","MARTIN",-77.111,35.84,1.34997
"1966",37,119,"NC","MECKLENBURG",-80.834,35.248,1.31979
"1967",37,121,"NC","MITCHELL",-82.164,36.013,1.44109
"1968",37,123,"NC","MONTGOMERY",-79.906,35.332,1.31564
"1969",37,125,"NC","MOORE",-79.482,35.311,1.68609
"1970",37,127,"NC","NASH",-77.987,35.967,1.72907
"1971",37,129,"NC","NEWHANOVER",-77.865,34.182,0.573231
"1972",37,131,"NC","NORTHAMPTON",-77.399,36.417,1.98707
"1973",37,133,"NC","ONSLOW",-77.417,34.709,0.698812
"1974",37,135,"NC","ORANGE",-79.121,36.061,1.29911
"1975",37,137,"NC","PAMLICO",-76.669,35.151,0.783831
"1976",37,139,"NC","PASQUOTANK",-76.25,36.266,0.96424
"1977",37,141,"NC","PENDER",-77.888,34.515,0.814518
"1978",37,143,"NC","PERQUIMANS",-76.408,36.177,1.254
"1979",37,145,"NC","PERSON",-78.972,36.39,1.34175
"1980",37,147,"NC","PITT",-77.375,35.593,1.4184
"1981",37,149,"NC","POLK",-82.17,35.279,2.792
"1982",37,151,"NC","RANDOLPH",-79.806,35.71,1.25394
"1983",37,153,"NC","RICHMOND",-79.748,35.006,2.02931
"1984",37,155,"NC","ROBESON",-79.104,34.64,1.524
"1985",37,157,"NC","ROCKINGHAM",-79.775,36.396,2.58377
"1986",37,159,"NC","ROWAN",-80.524,35.639,1.62635
"1987",37,161,"NC","RUTHERFORD",-81.92,35.402,2.61268
"1988",37,163,"NC","SAMPSON",-78.371,34.991,1.02361
"1989",37,165,"NC","SCOTLAND",-79.481,34.841,1.88484
"1990",37,167,"NC","STANLY",-80.251,35.312,1.61992
"1991",37,169,"NC","STOKES",-80.24,36.402,2.04737
"1992",37,171,"NC","SURRY",-80.688,36.415,2.48226
"1993",37,173,"NC","SWAIN",-83.496,35.484,2.2361
"1994",37,175,"NC","TRANSYLVANIA",-82.799,35.202,2.50998
"1995",37,177,"NC","TYRRELL",-76.168,35.873,0.339949
"1996",37,179,"NC","UNION",-80.531,34.988,1.48057
"1997",37,181,"NC","VANCE",-78.409,36.365,2.06357
"1998",37,183,"NC","WAKE",-78.65,35.79,1.74959
"1999",37,185,"NC","WARREN",-78.107,36.396,2.38121
"2000",37,187,"NC","WASHINGTON",-76.569,35.839,0.729472
"2001",37,189,"NC","WATAUGA",-81.697,36.231,1.55333
"2002",37,191,"NC","WAYNE",-78.004,35.364,1.29862
"2003",37,193,"NC","WILKES",-81.164,36.206,2.41849
"2004",37,195,"NC","WILSON",-77.919,35.705,1.69251
"2005",37,197,"NC","YADKIN",-80.665,36.161,2.53127
"2006",37,199,"NC","YANCEY",-82.308,35.899,1.57788
"2007",38,1,"ND","ADAMS",-102.528,46.097,1.97395
"2008",38,3,"ND","BARNES",-98.071,46.936,1.48424
"2009",38,5,"ND","BENSON",-99.365,48.069,1.34371
"2010",38,7,"ND","BILLINGS",-103.376,47.023,2.19061
"2011",38,9,"ND","BOTTINEAU",-100.833,48.792,1.39637
"2012",38,11,"ND","BOWMAN",-103.52,46.113,1.99276
"2013",38,13,"ND","BURKE",-102.518,48.791,1.40867
"2014",38,15,"ND","BURLEIGH",-100.469,46.977,1.54905
"2015",38,17,"ND","CASS",-97.248,46.933,1.70553
"2016",38,19,"ND","CAVALIER",-98.465,48.772,1.14577
"2017",38,21,"ND","DICKEY",-98.504,46.11,1.25606
"2018",38,23,"ND","DIVIDE",-103.487,48.815,1.50759
"2019",38,25,"ND","DUNN",-102.618,47.357,1.85438
"2020",38,27,"ND","EDDY",-98.901,47.718,1.22969
"2021",38,29,"ND","EMMONS",-100.24,46.286,1.70512
"2022",38,31,"ND","FOSTER",-98.883,47.457,1.32247
"2023",38,33,"ND","GOLDENVALLEY",-103.846,46.94,2.10137
"2024",38,35,"ND","GRANDFORKS",-97.457,47.922,1.62023
"2025",38,37,"ND","GRANT",-101.639,46.358,1.8278
"2026",38,39,"ND","GRIGGS",-98.237,47.457,1.35716
"2027",38,41,"ND","HETTINGER",-102.46,46.433,1.85971
"2028",38,43,"ND","KIDDER",-99.78,46.98,1.29232
"2029",38,45,"ND","LAMOURE",-98.535,46.457,1.40135
"2030",38,47,"ND","LOGAN",-99.477,46.457,1.37608
"2031",38,49,"ND","MCHENRY",-100.636,48.235,1.14684
"2032",38,51,"ND","MCINTOSH",-99.441,46.112,1.28056
"2033",38,53,"ND","MCKENZIE",-103.395,47.74,1.82169
"2034",38,55,"ND","MCLEAN",-101.322,47.607,1.51247
"2035",38,57,"ND","MERCER",-101.831,47.309,1.75258
"2036",38,59,"ND","MORTON",-101.283,46.717,1.77863
"2037",38,61,"ND","MOUNTRAIL",-102.355,48.201,1.52519
"2038",38,63,"ND","NELSON",-98.192,47.922,1.34533
"2039",38,65,"ND","OLIVER",-101.34,47.115,1.71129
"2040",38,67,"ND","PEMBINA",-97.552,48.767,1.3624
"2041",38,69,"ND","PIERCE",-99.971,48.25,1.28054
"2042",38,71,"ND","RAMSEY",-98.72,48.269,1.15412
"2043",38,73,"ND","RANSOM",-97.657,46.456,1.34841
"2044",38,75,"ND","RENVILLE",-101.658,48.719,1.53562
"2045",38,77,"ND","RICHLAND",-96.948,46.265,1.36463
"2046",38,79,"ND","ROLETTE",-99.841,48.772,1.2988
"2047",38,81,"ND","SARGENT",-97.63,46.108,1.3667
"2048",38,83,"ND","SHERIDAN",-100.345,47.575,1.33614
"2049",38,85,"ND","SIOUX",-101.041,46.113,1.78511
"2050",38,87,"ND","SLOPE",-103.459,46.447,2.00785
"2051",38,89,"ND","STARK",-102.655,46.811,1.91522
"2052",38,91,"ND","STEELE",-97.724,47.456,1.44322
"2053",38,93,"ND","STUTSMAN",-98.958,46.979,1.33728
"2054",38,95,"ND","TOWNER",-99.245,48.686,1.37774
"2055",38,97,"ND","TRAILL",-97.161,47.454,1.67647
"2056",38,99,"ND","WALSH",-97.721,48.369,1.38757
"2057",38,101,"ND","WARD",-101.541,48.222,1.48399
"2058",38,103,"ND","WELLS",-99.661,47.588,1.38657
"2059",38,105,"ND","WILLIAMS",-103.479,48.344,1.65751
"2060",39,1,"OH","ADAMS",-83.472,38.845,2.64601
"2061",39,3,"OH","ALLEN",-84.106,40.771,2.74003
"2062",39,5,"OH","ASHLAND",-82.271,40.846,2.42874
"2063",39,7,"OH","ASHTABULA",-80.759,41.896,2.12583
"2064",39,9,"OH","ATHENS",-82.045,39.334,2.33154
"2065",39,11,"OH","AUGLAIZE",-84.222,40.561,2.72383
"2066",39,13,"OH","BELMONT",-80.989,40.016,2.59459
"2067",39,15,"OH","BROWN",-83.868,38.934,2.11682
"2068",39,17,"OH","BUTLER",-84.576,39.439,2.11096
"2069",39,19,"OH","CARROLL",-81.09,40.58,2.42171
"2070",39,21,"OH","CHAMPAIGN",-83.77,40.138,2.87507
"2071",39,23,"OH","CLARK",-83.784,39.917,2.49777
"2072",39,25,"OH","CLERMONT",-84.153,39.048,1.92821
"2073",39,27,"OH","CLINTON",-83.809,39.415,2.51413
"2074",39,29,"OH","COLUMBIANA",-80.778,40.768,2.3978
"2075",39,31,"OH","COSHOCTON",-81.92,40.302,2.63479
"2076",39,33,"OH","CRAWFORD",-82.92,40.851,2.82796
"2077",39,35,"OH","CUYAHOGA",-81.7,41.635,2.38118
"2078",39,37,"OH","DARKE",-84.619,40.133,2.47915
"2079",39,39,"OH","DEFIANCE",-84.491,41.324,2.4136
"2080",39,41,"OH","DELAWARE",-83.005,40.278,3.35057
"2081",39,43,"OH","ERIE",-82.575,41.48,2.45183
"2082",39,45,"OH","FAIRFIELD",-82.631,39.751,2.95694
"2083",39,47,"OH","FAYETTE",-83.456,39.56,2.99898
"2084",39,49,"OH","FRANKLIN",-83.009,39.969,3.37593
"2085",39,51,"OH","FULTON",-84.13,41.602,1.94645
"2086",39,53,"OH","GALLIA",-82.317,38.825,2.57937
"2087",39,55,"OH","GEAUGA",-81.179,41.499,1.94817
"2088",39,57,"OH","GREENE",-83.89,39.691,2.47946
"2089",39,59,"OH","GUERNSEY",-81.494,40.052,2.45598
"2090",39,61,"OH","HAMILTON",-84.543,39.195,1.96243
"2091",39,63,"OH","HANCOCK",-83.667,41.002,2.63904
"2092",39,65,"OH","HARDIN",-83.659,40.662,3.09519
"2093",39,67,"OH","HARRISON",-81.091,40.294,2.59781
"2094",39,69,"OH","HENRY",-84.068,41.334,2.26306
"2095",39,71,"OH","HIGHLAND",-83.601,39.185,2.41813
"2096",39,73,"OH","HOCKING",-82.479,39.497,2.28467
"2097",39,75,"OH","HOLMES",-81.929,40.561,2.5612
"2098",39,77,"OH","HURON",-82.598,41.146,2.48163
"2099",39,79,"OH","JACKSON",-82.619,39.02,2.41756
"2100",39,81,"OH","JEFFERSON",-80.761,40.385,2.60326
"2101",39,83,"OH","KNOX",-82.422,40.399,2.67789
"2102",39,85,"OH","LAKE",-81.251,41.91,2.09058
"2103",39,87,"OH","LAWRENCE",-82.537,38.598,2.50845
"2104",39,89,"OH","LICKING",-82.484,40.092,2.91579
"2105",39,91,"OH","LOGAN",-83.766,40.388,3.13991
"2106",39,93,"OH","LORAIN",-82.152,41.453,2.36977
"2107",39,95,"OH","LUCAS",-83.493,41.679,1.56052
"2108",39,97,"OH","MADISON",-83.4,39.894,3.2159
"2109",39,99,"OH","MAHONING",-80.775,41.015,2.30407
"2110",39,101,"OH","MARION",-83.161,40.587,3.17207
"2111",39,103,"OH","MEDINA",-81.9,41.118,2.28995
"2112",39,105,"OH","MEIGS",-82.023,39.082,2.27307
"2113",39,107,"OH","MERCER",-84.629,40.54,2.52703
"2114",39,109,"OH","MIAMI",-84.229,40.053,2.49979
"2115",39,111,"OH","MONROE",-81.083,39.727,2.26338
"2116",39,113,"OH","MONTGOMERY",-84.291,39.755,2.5271
"2117",39,115,"OH","MORGAN",-81.853,39.62,2.2191
"2118",39,117,"OH","MORROW",-82.794,40.524,3.13533
"2119",39,119,"OH","MUSKINGUM",-81.945,39.965,2.49179
"2120",39,121,"OH","NOBLE",-81.456,39.766,2.22591
"2121",39,123,"OH","OTTAWA",-83.024,41.604,2.22468
"2122",39,125,"OH","PAULDING",-84.58,41.117,2.83311
"2123",39,127,"OH","PERRY",-82.236,39.737,2.50323
"2124",39,129,"OH","PICKAWAY",-83.024,39.642,3.25039
"2125",39,131,"OH","PIKE",-83.067,39.077,2.60517
"2126",39,133,"OH","PORTAGE",-81.196,41.168,2.04796
"2127",39,135,"OH","PREBLE",-84.648,39.742,2.43683
"2128",39,137,"OH","PUTNAM",-84.132,41.022,2.82951
"2129",39,139,"OH","RICHLAND",-82.537,40.775,2.65979
"2130",39,141,"OH","ROSS",-83.057,39.338,2.86506
"2131",39,143,"OH","SANDUSKY",-83.144,41.357,2.17824
"2132",39,145,"OH","SCIOTO",-82.993,38.804,2.45765
"2133",39,147,"OH","SENECA",-83.128,41.124,2.36153
"2134",39,149,"OH","SHELBY",-84.205,40.332,2.55743
"2135",39,151,"OH","STARK",-81.366,40.814,2.3331
"2136",39,153,"OH","SUMMIT",-81.532,41.126,2.12743
"2137",39,155,"OH","TRUMBULL",-80.76,41.317,0
"2138",39,157,"OH","TUSCARAWAS",-81.474,40.441,0
"2139",39,159,"OH","UNION",-83.372,40.299,3.28778
"2140",39,161,"OH","VANWERT",-84.586,40.855,2.84911
"2141",39,163,"OH","VINTON",-82.486,39.251,2.26765
"2142",39,165,"OH","WARREN",-84.167,39.428,2.18614
"2143",39,167,"OH","WASHINGTON",-81.496,39.455,2.24177
"2144",39,169,"OH","WAYNE",-81.888,40.829,2.41841
"2145",39,171,"OH","WILLIAMS",-84.588,41.56,2.22318
"2146",39,173,"OH","WOOD",-83.623,41.362,2.17203
"2147",39,175,"OH","WYANDOT",-83.304,40.842,2.81765
"2148",40,1,"OK","ADAIR",-94.658,35.884,1.6
"2149",40,3,"OK","ALFALFA",-98.324,36.731,1.63548
"2150",40,5,"OK","ATOKA",-96.038,34.374,1.60241
"2151",40,7,"OK","BEAVER",-100.476,36.75,1.741
"2152",40,9,"OK","BECKHAM",-99.682,35.269,1.59676
"2153",40,11,"OK","BLAINE",-98.433,35.875,1.61338
"2154",40,13,"OK","BRYAN",-96.26,33.962,1.73788
"2155",40,15,"OK","CADDO",-98.375,35.174,1.51184
"2156",40,17,"OK","CANADIAN",-97.982,35.543,1.81879
"2157",40,19,"OK","CARTER",-97.286,34.251,1.49315
"2158",40,21,"OK","CHEROKEE",-94.999,35.907,1.74975
"2159",40,23,"OK","CHOCTAW",-95.552,34.026,1.52349
"2160",40,25,"OK","CIMARRON",-102.517,36.748,1.74747
"2161",40,27,"OK","CLEVELAND",-97.327,35.205,1.54576
"2162",40,29,"OK","COAL",-96.298,34.588,1.81782
"2163",40,31,"OK","COMANCHE",-98.471,34.662,1.73886
"2164",40,33,"OK","COTTON",-98.372,34.29,1.70662
"2165",40,35,"OK","CRAIG",-95.208,36.761,1.94179
"2166",40,37,"OK","CREEK",-96.371,35.903,1.57762
"2167",40,39,"OK","CUSTER",-99.001,35.639,1.9076
"2168",40,41,"OK","DELAWARE",-94.802,36.408,1.43299
"2169",40,43,"OK","DEWEY",-99.008,35.988,1.67991
"2170",40,45,"OK","ELLIS",-99.755,36.222,1.41588
"2171",40,47,"OK","GARFIELD",-97.782,36.379,1.79221
"2172",40,49,"OK","GARVIN",-97.309,34.704,1.70619
"2173",40,51,"OK","GRADY",-97.884,35.017,1.51841
"2174",40,53,"OK","GRANT",-97.786,36.796,1.7149
"2175",40,55,"OK","GREER",-99.56,34.936,1.60819
