"","idnum","state","state2","stfips","zip","region","typebldg","floor","room","basement","windoor","rep","stratum","wave","starttm","stoptm","startdt","stopdt","activity","pcterr","adjwt","dupflag","zipflag","cntyfips","county"
"174",174,"AZ","AZ",4,85546,2,1,1,3,"N",NA," 5",1,"113",1315,1415,70788,70788,0.2,0,120.341352,0,0,9,"GRAHAM              "
"175",175,"AZ","AZ",4,85546,2,1,1,3,"N",NA," 3",1,"112",1900,1900,62688,62888,0.2,0,147.43077,0,0,9,"GRAHAM              "
"176",176,"AZ","AZ",4,85546,2,1,1,1,"N",NA," 3",1,"111",1000,1000,62688,62888,0.2,0,147.43077,0,0,9,"GRAHAM              "
"177",177,"AZ","AZ",4,85546,2,1,1,3,"N",NA," 4",1,"  7",700,1100,52588,52688,0,0,150.245112,0,0,9,"GRAHAM              "
"178",178,"AZ","AZ",4,85546,2,1,1,2,"N",NA," 2",1,"  8",1615,1900,50588,50588,0.7,118.2,136.060971,0,0,9,"GRAHAM              "
"179",179,"AZ","AZ",4,85546,2,1,1,3,"N",NA," 3",1," 12",630,630,50588,51188,1.1,26.9,147.43077,0,0,9,"GRAHAM              "
"180",180,"AZ","AZ",4,85552,2,1,1,2,"N",NA," 3",1," 42",800,800,10188,10188,2,11.8,147.43077,0,0,9,"GRAHAM              "
"181",181,"AZ","AZ",4,85552,2,1,1,3,"N",NA," 1",1," 38",1200,1200,10188,10188,2.8,15.5,128.784975,0,0,9,"GRAHAM              "
"182",182,"AZ","AZ",4,85552,2,1,1,3,"N",NA," 4",1," 45",800,800,12388,12588,1,19.7,150.245112,0,0,9,"GRAHAM              "
"183",183,"AZ","AZ",4,85552,2,1,1,1,"N",NA," 5",1,"100",500,505,61388,61588,0.7,35.6,120.341352,0,0,9,"GRAHAM              "
"184",184,"AZ","AZ",4,85552,2,1,1,1,"N",NA," 2",1," 90",900,900,61488,61688,0.1,0,136.060971,0,0,9,"GRAHAM              "
"185",185,"AZ","AZ",4,85552,2,0,9,0," ",NA," 2",1," 13",900,800,50588,51288,0.7,54.8,136.060971,0,0,9,"GRAHAM              "
"186",186,"AZ","AZ",4,85533,2,1,1,3,"N",NA," 3",1," 10",1100,1100,50588,50588,1.2,17.7,147.43077,0,0,11,"GREENLEE            "
"187",187,"AZ","AZ",4,85534,2,1,1,3,"N",NA," 2",1," 39",800,800,122887,123087,0.7,36.4,136.060971,0,0,11,"GREENLEE            "
"188",188,"AZ","AZ",4,85534,2,1,1,3,"N",NA," 1",1," 47",1600,1600,12688,12888,2.2,12.1,128.784975,0,0,11,"GREENLEE            "
"189",189,"AZ","AZ",4,85534,2,1,1,2,"N",NA," 4",1," 78",700,700,41288,41488,0.8,28,150.245112,0,0,11,"GREENLEE            "
"190",190,"AZ","AZ",4,85534,2,1,1,1,"N",NA," 1",1," 77",755,820,42088,42288,2.4,10.2,128.784975,0,0,11,"GREENLEE            "
"191",191,"AZ","AZ",4,85534,2,1,1,1,"N",NA," 4",1," 89",800,800,60688,60688,0.5,37.4,150.245112,0,0,11,"GREENLEE            "
"192",192,"AZ","AZ",4,85534,2,1,1,3,"N",NA," 5",1,"107",817,817,62888,63088,0.9,40,120.341352,0,0,11,"GREENLEE            "
"193",193,"AZ","AZ",4,85540,2,1,1,3,"N",NA," 1",1," 21",1100,1100,121087,121287,0.3,0,128.784975,0,0,11,"GREENLEE            "
"194",194,"AZ","AZ",4,85325,3,1,1,1," ",NA," 2",2," 51",1000,1100,20288,20288,0.5,0,363.432059,0,0,12,"LA PAZ              "
"195",195,"AZ","AZ",4,85344,3,1,1,3,"N",NA," 4",2,"118",1600,1600,70788,70788,0,0,364.80402,0,0,12,"LA PAZ              "
"196",196,"AZ","AZ",4,58206,3,1,1,1,"N",NA," 2",2," 51",2100,2100,20288,20288,1.7,15.3,363.432059,0,1,13,"MARICOPA            "
"197",197,"AZ","AZ",4,85001,3,1,1,2,"N",NA," 4",2," 85",2130,2130,60688,60688,1.5,13.4,364.80402,0,0,13,"MARICOPA            "
"198",198,"AZ","AZ",4,85003,3,1,1,3,"N",NA," 5",2," 61",810,945,40488,41088,1.4,15.7,364.958323,0,0,13,"MARICOPA            "
"199",199,"AZ","AZ",4,85003,3,1,1,7,"N",NA," 4",2," 93",1100,1100,61088,61288,0.7,34.9,364.80402,1,0,13,"MARICOPA            "
"200",200,"AZ","AZ",4,85003,3,1,1,1,"N",NA," 2",2,"  2",920,925,42288,42488,1.7,16,363.432059,0,0,13,"MARICOPA            "
"201",201,"AZ","AZ",4,85006,3,1,1,3,"N",NA," 5",2," 44",1630,1800,10188,11188,1.5,30.3,364.958323,0,0,13,"MARICOPA            "
"202",202,"AZ","AZ",4,85006,3,1,1,2,"N",NA," 1",2," 47",2000,2000,11888,12088,2.9,11,359.164059,1,0,13,"MARICOPA            "
"203",203,"AZ","AZ",4,85006,3,1,1,7,"N",NA," 5",2," 85",2112,2113,60688,60688,0,0,364.958323,0,0,13,"MARICOPA            "
"204",204,"AZ","AZ",4,85006,3,1,1,3,"N",NA," 2",2," 92",635,643,61088,61288,0.6,39.3,363.432059,0,0,13,"MARICOPA            "
"205",205,"AZ","AZ",4,85006,3,1,1,7,"N",NA," 4",2," 89",1245,1300,60688,60688,0.3,0,364.80402,0,0,13,"MARICOPA            "
"206",206,"AZ","AZ",4,85007,3,1,1,3,"N",NA," 2",2," 47",800,800,12088,12288,2.7,9.3,363.432059,0,0,13,"MARICOPA            "
"207",207,"AZ","AZ",4,85007,3,1,1,1,"N",NA," 4",2," 68",1340,1030,31888,32188,0.8,89.8,364.80402,0,0,13,"MARICOPA            "
"208",208,"AZ","AZ",4,85007,3,1,1,2,"N",NA," 2",2," 98",1700,1700,61288,61488,0.1,0,363.432059,0,0,13,"MARICOPA            "
"209",209,"AZ","AZ",4,85007,3,1,1,1,"N",NA," 3",2,"122",1700,1700,71588,71788,0.2,0,378.243829,1,0,13,"MARICOPA            "
"210",210,"AZ","AZ",4,85008,3,0,9,0," ",NA," 4",2," 22",800,800,120287,120287,1.6,13.9,364.80402,0,0,13,"MARICOPA            "
"211",211,"AZ","AZ",4,85008,3,1,1,3,"N",NA," 4",2," 30",1415,1417,112887,113087,1.3,12.8,364.80402,0,0,13,"MARICOPA            "
"212",212,"AZ","AZ",4,85008,3,2,1,2,"N",NA," 5",2," 29",1659,1716,120287,120287,1,23.7,364.958323,0,0,13,"MARICOPA            "
"213",213,"AZ","AZ",4,85008,3,1,1,7,"N",NA," 4",2," 32",1330,1335,120287,121087,1,29,364.80402,0,0,13,"MARICOPA            "
"214",214,"AZ","AZ",4,85008,3,1,1,1,"N",NA," 3",2," 43",1230,1240,12488,12688,0.9,32.2,378.243829,0,0,13,"MARICOPA            "
"215",215,"AZ","AZ",4,85008,3,1,1,3,"N",NA," 2",2," 37",1100,1100,121987,122187,0.4,0,363.432059,0,0,13,"MARICOPA            "
"216",216,"AZ","AZ",4,85008,3,1,1,2,"N",NA," 2",2," 67",1500,1500,31888,32088,3.4,8.4,363.432059,0,0,13,"MARICOPA            "
"217",217,"AZ","AZ",4,85008,3,1,1,7,"N",NA," 2",2," 74",2000,2000,40488,40488,0.6,50.2,363.432059,0,0,13,"MARICOPA            "
"218",218,"AZ","AZ",4,85008,3,1,1,1,"N",NA," 1",2," 74",1630,1630,40488,40488,0.6,49.4,359.164059,0,0,13,"MARICOPA            "
"219",219,"AZ","AZ",4,85008,3,1,1,3,"N",NA," 2",2," 79",1530,1530,41388,41588,0.8,26.1,363.432059,0,0,13,"MARICOPA            "
"220",220,"AZ","AZ",4,85008,3,1,1,2,"N",NA," 5",2," 94",2000,2000,61588,61788,0.5,0,364.958323,0,0,13,"MARICOPA            "
"221",221,"AZ","AZ",4,85008,3,1,1,1,"N",NA," 5",2,"  9",1635,2000,50588,51088,0.9,32.6,364.958323,0,0,13,"MARICOPA            "
"222",222,"AZ","AZ",4,85009,3,1,1,3," ",NA," 1",2," 51",930,1700,20288,21088,0,0,359.164059,0,0,13,"MARICOPA            "
"223",223,"AZ","AZ",4,85009,3,1,1,2," ",NA," 3",2," 52",1510,1950,12988,20288,2.8,14.5,378.243829,0,0,13,"MARICOPA            "
"224",224,"AZ","AZ",4,85009,3,1,1,3,"N",NA," 4",2,"102",835,835,61588,61788,0.2,0,364.80402,0,0,13,"MARICOPA            "
"225",225,"AZ","AZ",4,85009,3,1,1,3,"N",NA," 5",2,"101",2200,2200,61888,62088,0,0,364.958323,0,0,13,"MARICOPA            "
"226",226,"AZ","AZ",4,85009,3,1,1,3,"N",NA," 1",2," 13",745,745,50588,51188,0.4,0,359.164059,0,0,13,"MARICOPA            "
"227",227,"AZ","AZ",4,85012,3,1,1,1,"N",NA," 4",2," 73",630,630,32988,33188,0.7,32.9,364.80402,0,0,13,"MARICOPA            "
"228",228,"AZ","AZ",4,85012,3,1,1,3,"N",NA," 2",2,"  4",800,800,42388,42588,1.2,35.5,363.432059,0,0,13,"MARICOPA            "
"229",229,"AZ","AZ",4,85013,3,0,9,0," ",NA," 3",2," 39",1500,1300,11488,11888,6.6,16.9,378.243829,0,0,13,"MARICOPA            "
"230",230,"AZ","AZ",4,85013,3,0,9,0," ",NA," 5",2," 90",540,700,61588,61788,0.2,0,364.958323,0,0,13,"MARICOPA            "
"231",231,"AZ","AZ",4,85013,3,2,1,3,"N",NA," 2",2," 89",2130,915,60688,60688,3.4,7.1,363.432059,0,0,13,"MARICOPA            "
"232",232,"AZ","AZ",4,85013,3,1,1,3,"N",NA," 1",2,"123",1200,2000,70788,70788,0.2,0,359.164059,0,0,13,"MARICOPA            "
"233",233,"AZ","AZ",4,85013,3,2,1,2,"N",NA," 4",2,"116",730,730,72188,72488,1,57.1,364.80402,0,0,13,"MARICOPA            "
"234",234,"AZ","AZ",4,85013,3,1,1,1,"N",NA," 1",2,"  1",1425,1425,42088,42488,1.7,10.9,359.164059,0,0,13,"MARICOPA            "
"235",235,"AZ","AZ",4,85014,3,0,9,0," ",NA," 2",2," 33",1320,1320,120287,121087,2.3,68.1,363.432059,0,0,13,"MARICOPA            "
"236",236,"AZ","AZ",4,85014,3,1,1,7,"N",NA," 4",2," 36",1100,1100,10188,10188,4.6,7,364.80402,0,0,13,"MARICOPA            "
"237",237,"AZ","AZ",4,85014,3,0,9,0," ",NA," 1",2," 31",1800,1800,120287,121287,1.4,66,359.164059,0,0,13,"MARICOPA            "
"238",238,"AZ","AZ",4,85014,3,5,1,7,"N",NA," 3",2," 31",1530,1530,120287,120287,2,11.5,378.243829,0,0,13,"MARICOPA            "
"239",239,"AZ","AZ",4,85014,3,1,1,3,"N",NA," 2",2," 60",1710,1710,30388,30388,0.9,32.6,363.432059,0,0,13,"MARICOPA            "
"240",240,"AZ","AZ",4,85014,3,1,1,1,"N",NA," 2",2," 64",1630,1630,31588,31788,1.7,15.5,363.432059,0,0,13,"MARICOPA            "
"241",241,"AZ","AZ",4,85014,3,1,1,1,"N",NA," 1",2," 69",1430,1600,32588,32788,1.1,20.7,359.164059,0,0,13,"MARICOPA            "
"242",242,"AZ","AZ",4,85014,3,1,1,1,"N",NA," 2",2," 71",1600,630,40488,40488,1.3,19.9,363.432059,0,0,13,"MARICOPA            "
"243",243,"AZ","AZ",4,85014,3,1,1,5,"N",NA," 3",2," 79",930,930,42588,42788,1.5,18.6,378.243829,0,0,13,"MARICOPA            "
"244",244,"AZ","AZ",4,85014,3,1,1,1,"N",NA," 5",2," 87",2235,2242,61888,62088,0.4,0,364.958323,0,0,13,"MARICOPA            "
"245",245,"AZ","AZ",4,85014,3,1,1,1,"N",NA," 4",2," 86",1600,1300,60688,60688,0.3,0,364.80402,0,0,13,"MARICOPA            "
"246",246,"AZ","AZ",4,85014,3,2,1,1,"N",NA," 5",2," 88",800,800,60688,60688,1.6,12.4,364.958323,0,0,13,"MARICOPA            "
"247",247,"AZ","AZ",4,85014,3,1,1,3,"N",NA," 4",2,"  4",2030,2030,42588,42788,0.5,0,364.80402,0,0,13,"MARICOPA            "
"248",248,"AZ","AZ",4,85014,3,1,1,1,"N",NA," 5",2," 13",1045,1350,70788,70788,1.1,34.2,364.958323,0,0,13,"MARICOPA            "
"249",249,"AZ","AZ",4,85015,3,0,9,0," ",NA," 4",2," 40",1250,1251,10188,10188,1.5,20.7,364.80402,0,0,13,"MARICOPA            "
"250",250,"AZ","AZ",4,85015,3,1,1,2,"N",NA," 5",2," 32",1345,1730,121887,122087,1.7,27.6,364.958323,0,0,13,"MARICOPA            "
"251",251,"AZ","AZ",4,85015,3,0,9,0," ",NA," 5",2," 48",1220,1700,12088,12288,2.8,9.6,364.958323,0,0,13,"MARICOPA            "
"252",252,"AZ","AZ",4,85015,3,5,1,3,"N",NA," 1",2," 54",700,700,22288,22488,2.6,13.6,359.164059,0,0,13,"MARICOPA            "
"253",253,"AZ","AZ",4,85015,3,2,1,1,"N",NA," 2",2," 54",805,807,22988,30388,5.4,8.1,363.432059,0,0,13,"MARICOPA            "
"254",254,"AZ","AZ",4,85015,3,1,1,1,"N",NA," 4",2," 54",1245,1507,32488,32688,0.9,31.9,364.80402,0,0,13,"MARICOPA            "
"255",255,"AZ","AZ",4,85015,3,1,1,1,"N",NA," 4",2," 66",1500,1700,31688,31888,2.2,10.6,364.80402,0,0,13,"MARICOPA            "
"256",256,"AZ","AZ",4,85015,3,1,1,3,"N",NA," 4",2," 82",530,530,52088,52288,0.4,0,364.80402,0,0,13,"MARICOPA            "
"257",257,"AZ","AZ",4,85015,3,1,1,1,"N",NA," 1",2," 75",1430,1430,40488,41188,1.4,15.4,359.164059,0,0,13,"MARICOPA            "
"258",258,"AZ","AZ",4,85015,3,1,1,2,"N",NA," 1",2," 83",1200,1800,52188,52388,0.6,25,359.164059,0,0,13,"MARICOPA            "
"259",259,"AZ","AZ",4,85015,3,1,1,3,"N",NA," 2",2,"106",845,858,62788,62988,0.1,0,363.432059,0,0,13,"MARICOPA            "
"260",260,"AZ","AZ",4,85015,3,1,1,3,"N",NA," 5",2," 95",630,638,62088,62488,0.3,0,364.958323,0,0,13,"MARICOPA            "
"261",261,"AZ","AZ",4,85015,3,1,1,1,"N",NA," 2",2," 87",1125,1125,61188,61388,0.3,0,363.432059,0,0,13,"MARICOPA            "
"262",262,"AZ","AZ",4,85015,3,1,1,1,"N",NA," 1",2,"126",700,700,70788,70788,0.4,0,359.164059,0,0,13,"MARICOPA            "
"263",263,"AZ","AZ",4,85015,3,1,1,3,"N",NA," 5",2," 10",700,700,50588,50588,1.4,17.8,364.958323,0,0,13,"MARICOPA            "
"264",264,"AZ","AZ",4,85016,3,1,1,7,"N",NA," 4",2," 34",2000,2000,122687,122887,1.7,23.6,364.80402,0,0,13,"MARICOPA            "
"265",265,"AZ","AZ",4,85016,3,1,1,2,"N",NA," 4",2," 45",1430,1435,11288,11488,0.9,32.8,364.80402,0,0,13,"MARICOPA            "
"266",266,"AZ","AZ",4,85016,3,1,1,2,"N",NA," 4",2," 49",2030,2200,12288,12488,2.7,9.7,364.80402,0,0,13,"MARICOPA            "
"267",267,"AZ","AZ",4,85016,3,2,1,2,"N",NA," 5",2," 58",900,1000,22788,22988,0.8,26.3,364.958323,0,0,13,"MARICOPA            "
"268",268,"AZ","AZ",4,85016,3,1,1,1,"N",NA," 2",2," 69",2045,2245,32588,32788,0.8,64.5,363.432059,0,0,13,"MARICOPA            "
"269",269,"AZ","AZ",4,85016,3,2,1,2,"N",NA," 3",2," 72",725,725,40488,40488,0.9,23.5,378.243829,0,0,13,"MARICOPA            "
"270",270,"AZ","AZ",4,85016,3,1,1,1,"N",NA," 4",2," 78",1730,1730,41388,41588,0.3,0,364.80402,0,0,13,"MARICOPA            "
"271",271,"AZ","AZ",4,85016,3,1,1,7,"N",NA," 2",2,"114",1010,815,62588,62888,1,34.6,363.432059,0,0,13,"MARICOPA            "
"272",272,"AZ","AZ",4,85016,3,1,1,3,"N",NA," 2",2,"113",2100,2100,62888,63088,0.9,30.9,363.432059,0,0,13,"MARICOPA            "
"273",273,"AZ","AZ",4,85016,3,2,1,1,"N",NA," 1",2,"102",800,800,62088,62288,2.4,9,359.164059,0,0,13,"MARICOPA            "
"274",274,"AZ","AZ",4,85016,3,1,1,1,"N",NA," 2",2," 13",1230,1730,50588,50588,1.1,20.7,363.432059,0,0,13,"MARICOPA            "
"275",275,"AZ","AZ",4,85017,3,1,1,3,"N",NA," 4",2," 81",700,700,53088,60688,0,0,364.80402,0,0,13,"MARICOPA            "
"276",276,"AZ","AZ",4,85017,3,1,1,2,"N",NA," 3",2," 86",1900,1900,61788,61988,0.2,0,378.243829,0,0,13,"MARICOPA            "
"277",277,"AZ","AZ",4,85017,3,1,1,3,"N",NA," 4",2,"126",1130,1130,70788,70788,0.4,0,364.80402,0,0,13,"MARICOPA            "
"278",278,"AZ","AZ",4,85017,3,1,1,3,"N",NA," 5",2," 11",620,620,51688,51888,1,29.1,364.958323,0,0,13,"MARICOPA            "
"279",279,"AZ","AZ",4,85017,3,1,1,3,"N",NA," 1",2," 14",1450,1500,51088,51288,0.6,38.1,359.164059,0,0,13,"MARICOPA            "
"280",280,"AZ","AZ",4,85018,3,1,1,3,"N",NA," 2",2," 22",1745,1830,111987,112187,1.3,25.3,363.432059,0,0,13,"MARICOPA            "
"281",281,"AZ","AZ",4,85018,3,1,1,1,"N",NA," 1",2," 23",2145,815,112187,112487,1.3,14.5,359.164059,0,0,13,"MARICOPA            "
"282",282,"AZ","AZ",4,85018,3,1,1,3,"N",NA," 5",2," 41",1700,1710,10188,10188,4.8,22.6,364.958323,0,0,13,"MARICOPA            "
"283",283,"AZ","AZ",4,85018,3,1,1,3,"N",NA," 1",2," 39",1830,2130,122687,122887,1.3,27.8,359.164059,0,0,13,"MARICOPA            "
"284",284,"AZ","AZ",4,85018,3,1,1,3,"N",NA," 5",2," 49",930,936,11688,11888,1.1,22.8,364.958323,0,0,13,"MARICOPA            "
"285",285,"AZ","AZ",4,85018,3,1,1,3,"N",NA," 3",2," 46",1000,1000,11788,11988,1.4,13.4,378.243829,0,0,13,"MARICOPA            "
"286",286,"AZ","AZ",4,85018,3,1,1,1," ",NA," 1",2," 51",1800,2355,20288,20288,0.3,0,359.164059,0,0,13,"MARICOPA            "
"287",287,"AZ","AZ",4,85018,3,1,1,3,"N",NA," 2",2," 57",900,900,30388,30388,0.6,123.6,363.432059,0,0,13,"MARICOPA            "
"288",288,"AZ","AZ",4,85018,3,1,1,3,"N",NA," 3",2," 66",1530,1530,31888,32088,2.9,8.5,378.243829,0,0,13,"MARICOPA            "
"289",289,"AZ","AZ",4,85018,3,1,1,1,"N",NA," 1",2," 69",1800,1800,32488,32688,2,14.5,359.164059,0,0,13,"MARICOPA            "
"290",290,"AZ","AZ",4,85018,3,1,1,3,"N",NA," 3",2," 76",2100,2100,42088,42288,3.2,9.8,378.243829,0,0,13,"MARICOPA            "
"291",291,"AZ","AZ",4,85018,3,1,1,1,"N",NA," 5",2,"106",800,800,62288,62488,0.9,23.3,364.958323,0,0,13,"MARICOPA            "
"292",292,"AZ","AZ",4,85018,3,1,1,1,"N",NA," 1",2," 86",2100,2130,53088,60688,1.1,27.7,359.164059,0,0,13,"MARICOPA            "
"293",293,"AZ","AZ",4,85018,3,1,1,2,"N",NA," 5",2," 89",1930,1930,62488,62688,0.2,0,364.958323,0,0,13,"MARICOPA            "
"294",294,"AZ","AZ",4,85018,3,1,1,1,"N",NA," 3",2,"105",800,800,62588,62788,0.3,0,378.243829,0,0,13,"MARICOPA            "
"295",295,"AZ","AZ",4,85019,3,1,1,3,"N",NA," 1",2," 21",2215,2215,112287,112487,2.2,9,359.164059,0,0,13,"MARICOPA            "
"296",296,"AZ","AZ",4,85019,3,1,1,2,"N",NA," 5",2," 26",1830,1848,120287,121087,1.7,17.1,364.958323,0,0,13,"MARICOPA            "
"297",297,"AZ","AZ",4,85019,3,1,1,1,"N",NA," 2",2," 36",940,940,121687,121887,0.7,32.4,363.432059,0,0,13,"MARICOPA            "
"298",298,"AZ","AZ",4,85019,3,1,1,1,"N",NA," 1",2," 62",1615,1730,30388,30388,4,7.8,359.164059,0,0,13,"MARICOPA            "
"299",299,"AZ","AZ",4,85019,3,1,1,1,"N",NA," 4",2," 63",630,1330,31488,31688,0.5,47.2,364.80402,0,0,13,"MARICOPA            "
"300",300,"AZ","AZ",4,85019,3,1,1,3,"N",NA," 2",2," 69",1030,1030,32888,33088,3.3,10.3,363.432059,0,0,13,"MARICOPA            "
"301",301,"AZ","AZ",4,85019,3,1,1,1,"N",NA," 2",2," 79",1030,1030,41888,42088,2.3,13.8,363.432059,0,0,13,"MARICOPA            "
"302",302,"AZ","AZ",4,85019,3,1,0,2,"N",NA," 4",2," 77",1000,1000,41288,41488,0,0,364.80402,0,0,13,"MARICOPA            "
"303",303,"AZ","AZ",4,85019,3,1,1,2,"N",NA," 3",2," 80",1815,1818,41288,41488,0,0,378.243829,0,0,13,"MARICOPA            "
"304",304,"AZ","AZ",4,85019,3,1,1,2,"N",NA," 4",2," 93",830,1130,60688,61188,0.3,0,364.80402,0,0,13,"MARICOPA            "
"305",305,"AZ","AZ",4,85019,3,1,1,2,"N",NA," 4",2,"  3",1540,1550,41988,42188,3.7,9.1,364.80402,0,0,13,"MARICOPA            "
"306",306,"AZ","AZ",4,85019,3,0,9,0," ",NA," 2",2," 12",2122,2130,43088,50588,1.7,19.9,363.432059,0,0,13,"MARICOPA            "
"307",307,"AZ","AZ",4,85019,3,1,1,3,"N",NA," 5",2,"  6",2020,2100,42888,43088,0.2,0,364.958323,0,0,13,"MARICOPA            "
"308",308,"AZ","AZ",4,85020,3,1,1,3,"N",NA," 5",2," 28",700,700,120287,120287,1.7,18.9,364.958323,0,0,13,"MARICOPA            "
"309",309,"AZ","AZ",4,85020,3,1,1,3,"N",NA," 3",2," 28",1430,1430,120287,120287,1.6,14.3,378.243829,0,0,13,"MARICOPA            "
"310",310,"AZ","AZ",4,85020,3,1,1,3,"N",NA," 3",2," 30",1300,1300,120287,120287,1.2,44.1,378.243829,0,0,13,"MARICOPA            "
"311",311,"AZ","AZ",4,85020,3,1,1,2,"N",NA," 4",2," 32",1715,1700,120287,120287,0.9,21.3,364.80402,0,0,13,"MARICOPA            "
"312",312,"AZ","AZ",4,85020,3,2,1,3,"N",NA," 2",2," 49",1410,1210,12688,12888,0.8,31.7,363.432059,0,0,13,"MARICOPA            "
"313",313,"AZ","AZ",4,85020,3,1,1,3,"N",NA," 4",2," 70",1500,1600,32388,32588,0.5,36.8,364.80402,0,0,13,"MARICOPA            "
"314",314,"AZ","AZ",4,85020,3,0,9,0," ",NA," 2",2," 72",500,500,40488,40488,0.4,0,363.432059,0,0,13,"MARICOPA            "
"315",315,"AZ","AZ",4,85020,3,1,1,1,"N",NA," 2",2," 75",630,630,41388,41588,0.7,27.8,363.432059,0,0,13,"MARICOPA            "
"316",316,"AZ","AZ",4,85020,3,2,1,2,"N",NA," 4",2," 84",900,900,61888,62088,0.4,0,364.80402,0,0,13,"MARICOPA            "
"317",317,"AZ","AZ",4,85020,3,1,1,3,"N",NA," 1",2,"121",800,800,70788,70788,0.3,0,359.164059,0,0,13,"MARICOPA            "
"318",318,"AZ","AZ",4,85020,3,1,1,1,"N",NA," 5",2,"109",1920,1920,62188,62388,0,0,364.958323,0,0,13,"MARICOPA            "
"319",319,"AZ","AZ",4,85020,3,1,1,3,"N",NA," 4",2,"  5",1200,1200,42788,42988,0.1,0,364.80402,0,0,13,"MARICOPA            "
"320",320,"AZ","AZ",4,85021,3,1,1,3,"N",NA," 2",2," 40",810,800,11588,11788,1.3,35.9,363.432059,0,0,13,"MARICOPA            "
"321",321,"AZ","AZ",4,85021,3,1,1,1,"N",NA," 4",2," 50",1327,1328,12688,12888,4.8,6.4,364.80402,0,0,13,"MARICOPA            "
"322",322,"AZ","AZ",4,85021,3,1,1,1," ",NA," 3",2," 52",1330,1500,20288,21188,0.8,41.2,378.243829,0,0,13,"MARICOPA            "
"323",323,"AZ","AZ",4,85021,3,2,2,3,"N",NA," 3",2," 59",815,815,30388,31188,16.4,63.8,378.243829,0,0,13,"MARICOPA            "
"324",324,"AZ","AZ",4,85021,3,1,1,1,"N",NA," 2",2," 74",1430,900,33188,40488,0.9,25.4,363.432059,0,0,13,"MARICOPA            "
"325",325,"AZ","AZ",4,85021,3,1,1,1,"N",NA," 5",2," 75",1235,1245,41288,41488,0.7,36.4,364.958323,0,0,13,"MARICOPA            "
"326",326,"AZ","AZ",4,85021,3,1,1,3,"N",NA," 1",2,"104",1214,741,61688,61988,0.4,0,359.164059,0,0,13,"MARICOPA            "
"327",327,"AZ","AZ",4,85021,3,1,1,1,"N",NA," 3",2,"106",1500,1500,61888,62088,2.1,10.9,378.243829,0,0,13,"MARICOPA            "
"328",328,"AZ","AZ",4,85021,3,1,1,3,"N",NA," 1",2,"101",1220,1220,61788,61988,0.2,0,359.164059,0,0,13,"MARICOPA            "
"329",329,"AZ","AZ",4,85021,3,1,1,5,"N",NA," 1",2,"112",945,820,62488,62688,0.9,23.9,359.164059,0,0,13,"MARICOPA            "
"330",330,"AZ","AZ",4,85021,3,1,1,3,"N",NA," 5",2,"111",645,655,62788,62988,0,0,364.958323,0,0,13,"MARICOPA            "
"331",331,"AZ","AZ",4,85021,3,1,1,2,"N",NA," 5",2,"  9",1320,1420,51888,52088,0.5,0,364.958323,0,0,13,"MARICOPA            "
"332",332,"AZ","AZ",4,85021,3,1,1,2,"N",NA," 1",2," 11",1000,1330,51188,51388,0.6,44.5,359.164059,0,0,13,"MARICOPA            "
"333",333,"AZ","AZ",4,85022,3,1,1,1,"N",NA," 1",2," 21",1400,1515,120287,120287,2,13.2,359.164059,0,0,13,"MARICOPA            "
"334",334,"AZ","AZ",4,85022,3,1,1,3,"N",NA," 5",2," 42",1500,1500,10188,10188,2.8,12.2,364.958323,0,0,13,"MARICOPA            "
"335",335,"AZ","AZ",4,85022,3,1,1,3,"N",NA," 5",2," 51",1912,1940,20288,20288,1,29.2,364.958323,0,0,13,"MARICOPA            "
"336",336,"AZ","AZ",4,85022,3,1,1,3," ",NA," 5",2," 52",2100,2105,13088,20288,1.7,14.7,364.958323,0,0,13,"MARICOPA            "
"337",337,"AZ","AZ",4,85022,3,1,1,1,"N",NA," 5",2," 63",2100,730,41088,41388,0.8,33.6,364.958323,0,0,13,"MARICOPA            "
"338",338,"AZ","AZ",4,85022,3,5,1,2,"N",NA," 1",2," 69",835,836,32688,32888,1,17.9,359.164059,0,0,13,"MARICOPA            "
"339",339,"AZ","AZ",4,85022,3,1,1,3,"N",NA," 4",2," 98",855,855,61888,62088,2.8,7.8,364.80402,0,0,13,"MARICOPA            "
"340",340,"AZ","AZ",4,85022,3,1,1,2,"N",NA," 3",2,"  8",1111,1111,51488,51688,1.4,17.9,378.243829,0,0,13,"MARICOPA            "
"341",341,"AZ","AZ",4,85023,3,1,1,7,"N",NA," 2",2," 31",1905,1905,122087,122287,3.8,10.7,363.432059,0,0,13,"MARICOPA            "
"342",342,"AZ","AZ",4,85023,3,1,1,3,"N",NA," 1",2," 36",820,820,121687,121887,4,6.9,359.164059,0,0,13,"MARICOPA            "
"343",343,"AZ","AZ",4,85023,3,1,1,1,"N",NA," 1",2," 34",1610,1610,120287,121187,2.5,9.9,359.164059,0,0,13,"MARICOPA            "
"344",344,"AZ","AZ",4,85023,3,1,1,2,"N",NA," 5",2," 47",1015,1030,22288,22488,1.3,24.5,364.958323,0,0,13,"MARICOPA            "
"345",345,"AZ","AZ",4,85023,3,1,1,3,"N",NA," 2",2," 49",1150,1150,12288,12488,4.9,7.4,363.432059,0,0,13,"MARICOPA            "
"346",346,"AZ","AZ",4,85023,3,1,1,0," ",NA," 5",2," 53",600,630,20288,20288,2.3,21.4,364.958323,0,0,13,"MARICOPA            "
